street,housenumber,place,lat,lon
Via Sandro Gallo ,66a,,45.409174,12.36586
Via Sandro Gallo ,"5",,45.416205,12.367787
Via Sandro Gallo ,"199",,45.393553,12.354955
Via Sandro Gallo ,"69",,45.409834,12.366277
Via Sandro Gallo ,183e,,45.39555,12.357237
Via Sandro Gallo ,133d,,45.404085,12.363048
Via Sandro Gallo ,32a,,45.41328,12.367343
Via Sandro Gallo ,"11",,45.415175,12.366918
Via Sandro Gallo ,"183",,45.395247,12.356766
Via Sandro Gallo ,"47",,45.412105,12.367159
Via Sandro Gallo ,84d,,45.406047,12.364405
Via Sandro Gallo ,119c,,45.406246,12.364698
Via Sandro Gallo ,160a,,45.392198,12.353685
Via Sandro Gallo ,"100",,45.402663,12.361754
Via Sandro Gallo ,169a,,45.399305,12.359504
Via Sandro Gallo ,112b,,45.401494,12.360877
Via Sandro Gallo ,"49",,45.411774,12.367067
Via Sandro Gallo ,"94",,45.403632,12.362407
Via Sandro Gallo ,"155",,45.402183,12.361609
Via Sandro Gallo ,"126",,45.400237,12.359838
Via Sandro Gallo ,135f,,45.403844,12.362866
Via Sandro Gallo ,173m,,45.397057,12.358401
Via Sandro Gallo ,"172",,45.390113,12.352031
Via Sandro Gallo ,43a,,45.412508,12.367293
Via Sandro Gallo ,20b,,45.415365,12.366816
Via Sandro Gallo ,145e,,45.402892,12.362144
Via Sandro Gallo ,"223",,45.39228,12.353952
Via Sandro Gallo ,142e,,45.393257,12.354486
Via Sandro Gallo ,45b,,45.412429,12.367276
Via Sandro Gallo ,"253",,45.390361,12.352422
Via Sandro Gallo ,207a,,45.39305,12.354877
Via Sandro Gallo ,"152",,45.392725,12.354101
Via Sandro Gallo ,"225",,45.39208,12.353795
Via Sandro Gallo ,183g,,45.395533,12.357416
Via Sandro Gallo ,57a,,45.411034,12.366789
Via Sandro Gallo ,"157",,45.40179,12.361313
Via Sandro Gallo ,142c,,45.393326,12.35454
Via Sandro Gallo ,"137",,45.403618,12.362765
Via Sandro Gallo ,"203",,45.393155,12.354961
Via Sandro Gallo ,"32",,45.413485,12.367422
Via Sandro Gallo ,157b,,45.401932,12.36142
Via Sandro Gallo ,84c,,45.40608,12.36443
Via Francesco Duodo ,"13",,45.420376,12.376745
Via Francesco Duodo ,"7",,45.420507,12.376493
Via Francesco Duodo ,"25",,45.420112,12.377229
Via Francesco Duodo ,"35",,45.419255,12.378833
Via Francesco Duodo ,12a,,45.420003,12.377214
Via Francesco Duodo ,"5",,45.420541,12.376432
Via Francesco Duodo ,15a,,45.420341,12.376801
Via Francesco Duodo ,1a,,45.420649,12.376232
Via Francesco Duodo ,"23",,45.420148,12.377159
Via Francesco Duodo ,"33",,45.41937,12.378619
Via Francesco Duodo ,"19",,45.42022,12.377019
Via Francesco Duodo ,"8",,45.42023,12.376797
Via Francesco Duodo ,"27",,45.420024,12.377394
Via Francesco Duodo ,"4",,45.420537,12.37622
Via Francesco Duodo ,"21",,45.420191,12.377075
Via Francesco Duodo ,"14",,45.419533,12.378104
Via Francesco Duodo ,31t,,45.419398,12.378565
Via Francesco Duodo ,"10",,45.420134,12.37697
Via Francesco Duodo ,"9",,45.420465,12.376572
Via Francesco Duodo ,"39",,45.419042,12.379239
Via Francesco Duodo ,"12",,45.420055,12.377111
Via Francesco Duodo ,37a,,45.419105,12.379121
Via Francesco Duodo ,"3",,45.420601,12.37632
Via Francesco Duodo ,"41",,45.418972,12.379371
Via Francesco Duodo ,"17",,45.420241,12.376981
Via Francesco Duodo ,"37",,45.419165,12.379002
Via Francesco Duodo ,"11",,45.420405,12.376688
Via Francesco Duodo ,"6",,45.420375,12.37653
Via Francesco Duodo ,"15",,45.420292,12.376889
Via Francesco Duodo ,"16",,45.419439,12.378267
Via Francesco Duodo ,33b,,45.41932,12.378712
Via Francesco Duodo ,"31",,45.41972,12.377981
Via Francesco Duodo ,"43",,45.418933,12.379445
Piazza Delle Erbe ,"3",,45.3725,12.340047
Piazza Delle Erbe ,"5",,45.372533,12.340365
Piazza Delle Erbe ,3a,,45.372504,12.340114
Piazza Delle Erbe ,"1",,45.372464,12.339651
Piazza Delle Erbe ,"7",,45.372566,12.340605
Piazza Delle Erbe ,"4",,45.372512,12.34021
Via Lepanto ,12a,,45.414599,12.370094
Via Lepanto ,29a,,45.412207,12.36891
Via Lepanto ,"29",,45.412231,12.368961
Via Lepanto ,"11",,45.415158,12.370113
Via Lepanto ,"6",,45.415888,12.370406
Via Lepanto ,21c,,45.413424,12.370021
Via Lepanto ,24c,,45.413185,12.36995
Via Lepanto ,27a,,45.412274,12.36906
Via Lepanto ,1d,,45.416097,12.370326
Via Lepanto ,7a,,45.415818,12.370366
Via Lepanto ,"4",,45.415955,12.370445
Via Lepanto ,"3",,45.415989,12.370465
Via Lepanto ,"18",,45.413855,12.370052
Via Lepanto ,"28",,45.412237,12.368975
Via Lepanto ,19f,,45.413616,12.370035
Via Lepanto ,11a,,45.415134,12.37011
Via Lepanto ,31c,,45.412113,12.368703
Via Lepanto ,31b,,45.412125,12.368731
Via Lepanto ,"23",,45.413299,12.369999
Via Lepanto ,17a,,45.413983,12.370056
Via Lepanto ,"37",,45.410459,12.369125
Via Lepanto ,11b,,45.415103,12.370106
Via Lepanto ,8e,,45.415484,12.370206
Via Lepanto ,8i,,45.415393,12.370168
Via Lepanto ,"7",,45.415839,12.370378
Via Lepanto ,25f,,45.412647,12.369638
Via Lepanto ,25a,,45.412867,12.369759
Via Lepanto ,33b,,45.411572,12.368337
Via Lepanto ,"5",,45.415925,12.370428
Via Lepanto ,39a,,45.409806,12.369159
Via Lepanto ,"39",,45.41004,12.369187
Via Sandro Gallo ,157h,,45.401667,12.36122
Via Sandro Gallo ,"74",,45.407261,12.365148
Via Sandro Gallo ,96a,,45.402974,12.361991
Via Sandro Gallo ,156a,,45.392477,12.353904
Via Sandro Gallo ,"160",,45.392304,12.353768
Via Sandro Gallo ,"16",,45.415524,12.367
Via Sandro Gallo ,"99",,45.407124,12.365239
Via Sandro Gallo ,"134",,45.398918,12.35886
Via Sandro Gallo ,168a,,45.390603,12.352424
Via Sandro Gallo ,84a,,45.406136,12.364473
Via Sandro Gallo ,134b,,45.398691,12.358701
Via Sandro Gallo ,"97",,45.407192,12.365264
Via Sandro Gallo ,171b,,45.398827,12.359085
Via Sandro Gallo ,135c,,45.40395,12.362946
Via Sandro Gallo ,"64",,45.409308,12.365914
Via Sandro Gallo ,"92",,45.403813,12.362545
Via Sandro Gallo ,"86",,45.405119,12.363519
Via Sandro Gallo ,"23",,45.41377,12.367507
Via Sandro Gallo ,"113",,45.406585,12.364947
Via Sandro Gallo ,22a,,45.414876,12.366713
Via Sandro Gallo ,72a,,45.407578,12.365266
Via Sandro Gallo ,173b,,45.398236,12.358595
Via Sandro Gallo ,125a,,45.405414,12.36411
Via Sandro Gallo ,"135",,45.40401,12.362992
Via Sandro Gallo ,"33",,45.412677,12.367328
Via Sandro Gallo ,166b,,45.390789,12.352572
Via Sandro Gallo ,"96",,45.403017,12.362025
Via Sandro Gallo ,"29",,45.412921,12.367414
Via Sandro Gallo ,"112",,45.401524,12.3609
Via Sandro Gallo ,"26",,45.41467,12.366831
Via Sandro Gallo ,112a,,45.401463,12.360852
Via Sandro Gallo ,173d,,45.397921,12.358352
Via Sandro Gallo ,"184",,45.38938,12.351452
Via Sandro Gallo ,28a,,45.41417,12.367088
Via Sandro Gallo ,"181",,45.395478,12.356451
Via Sandro Gallo ,145f,,45.40288,12.362135
Via Sandro Gallo ,161g,,45.400822,12.360738
Via Sandro Gallo ,171f,,45.398658,12.358954
Via Sandro Gallo ,171c,,45.398784,12.359052
Via Sandro Gallo ,154a,,45.392597,12.353999
Via Sandro Gallo ,153d,,45.402352,12.36173
Via Sandro Gallo ,128d,,45.399821,12.35952
Via Sandro Gallo ,"174",,45.38996,12.351915
Via Sandro Gallo ,157e,,45.401736,12.361272
Via Sandro Gallo ,191a,,45.394369,12.355591
Via Sandro Gallo ,"109",,45.406849,12.365117
Via Sandro Gallo ,173o,,45.397627,12.358124
Via Sandro Gallo ,"168",,45.390691,12.352495
Via Sandro Gallo ,172a,,45.39015,12.352061
Via Sandro Gallo ,155d,,45.402057,12.361514
Via Sandro Gallo ,"68",,45.408569,12.365635
Via Sandro Gallo ,"18",,45.415419,12.366929
Via Alvisopoli ,"12",,45.382105,12.348534
Via Alvisopoli ,"10",,45.382098,12.348438
Via Alvisopoli ,"9",,45.38247,12.348349
Via Alvisopoli ,"14",,45.382291,12.348683
Via Alvisopoli ,"16",,45.381881,12.348608
Via Alvisopoli ,"8",,45.382365,12.348248
Via Lepanto ,17b,,45.413959,12.370055
Via Lepanto ,25d,,45.412728,12.36968
Via Lepanto ,25b,,45.41281,12.369723
Via Lepanto ,"31",,45.412151,12.368786
Via Lepanto ,8d,,45.415498,12.370212
Via Lepanto ,2a,,45.416029,12.370488
Via Lepanto ,25c,,45.412771,12.369703
Via Lepanto ,"35",,45.411141,12.368598
Via Lepanto ,10c,,45.415291,12.37014
Via Lepanto ,31d,,45.412099,12.368674
Via Lepanto ,1e,,45.41604,12.370292
Via Lepanto ,"40",,45.409337,12.369023
Via Lepanto ,"19",,45.413789,12.370049
Via Lepanto ,17c,,45.413919,12.370054
Via Lepanto ,"34",,45.411547,12.368332
Via Lepanto ,"24",,45.413151,12.369932
Via Lepanto ,39b,,45.409699,12.369147
Via Lepanto ,24a,,45.413138,12.369809
Via Lepanto ,"25",,45.412877,12.369767
Via Lepanto ,36a,,45.410834,12.368831
Via Lepanto ,"22",,45.413395,12.370017
Via Lepanto ,1f,,45.416021,12.37028
Via Lepanto ,"45",,45.409172,12.369062
Via Lepanto ,"2",,45.416057,12.370505
Via Lepanto ,19c,,45.413711,12.370043
Via Lepanto ,17d,,45.413882,12.370053
Via Lepanto ,"15",,45.414171,12.37007
Via Lepanto ,"26",,45.412497,12.369506
Via Lepanto ,10d,,45.41526,12.370132
Via Lepanto ,1g,,45.416002,12.370269
Via Lepanto ,30a,,45.412165,12.368817
Via Lepanto ,"8",,45.415711,12.370358
Via Lepanto ,2c,,45.416011,12.370478
Via Lepanto ,18a,,45.413819,12.370051
Via Lepanto ,"36",,45.410922,12.368766
Via Lepanto ,37c,,45.41022,12.36921
Via Lepanto ,"20",,45.413453,12.370025
Via Lepanto ,19d,,45.413679,12.37004
Via Lepanto ,"27",,45.412356,12.369245
Via Lepanto ,"1",,45.416111,12.370536
Via Lepanto ,19e,,45.413656,12.370038
Via Lepanto ,1a,,45.416294,12.370446
Via Lepanto ,1c,,45.41618,12.370377
Via Lepanto ,31a,,45.412137,12.368755
Via Lepanto ,33a,,45.411718,12.368372
Via Lepanto ,37b,,45.410239,12.369747
Via Lepanto ,10a,,45.415316,12.370147
Via Lepanto ,22a,,45.413358,12.37001
Via Lepanto ,36c,,45.410637,12.368982
Via Lepanto ,"30",,45.412179,12.368849
Via Lepanto ,11c,,45.415064,12.370101
Via Lepanto ,25e,,45.412692,12.369662
Via Lepanto ,34b,,45.411241,12.368522
Via Sandro Gallo ,126a,,45.400232,12.359834
Via Sandro Gallo ,"189",,45.394763,12.355902
Via Sandro Gallo ,178a,,45.389748,12.351739
Via Sandro Gallo ,164c,,45.390877,12.352641
Via Sandro Gallo ,"127",,45.405044,12.36382
Via Sandro Gallo ,135e,,45.403884,12.362896
Via Sandro Gallo ,"52",,45.410782,12.366487
Via Sandro Gallo ,"46",,45.411678,12.36683
Via Sandro Gallo ,"89",,45.407701,12.365465
Via Sandro Gallo ,186c,,45.389305,12.351386
Via Sandro Gallo ,186a,,45.389305,12.351386
Via Sandro Gallo ,"197",,45.393805,12.355157
Via Sandro Gallo ,"102",,45.402505,12.361634
Via Sandro Gallo ,145d,,45.402914,12.362161
Via Sandro Gallo ,241b,,45.391581,12.353425
Via Sandro Gallo ,"171",,45.398888,12.359133
Via Sandro Gallo ,77a,,45.408804,12.365879
Via Sandro Gallo ,72b,,45.407412,12.365203
Via Sandro Gallo ,173p,,45.39757,12.35808
Via Sandro Gallo ,183b,,45.394656,12.356853
Via Sandro Gallo ,"148",,45.392881,12.354224
Via Sandro Gallo ,121a,,45.406024,12.364527
Via Sandro Gallo ,"66",,45.409058,12.365816
Via Sandro Gallo ,155b,,45.402113,12.361557
Via Sandro Gallo ,"62",,45.409515,12.365995
Via Sandro Gallo ,"191",,45.39447,12.355669
Via Sandro Gallo ,153a,,45.402433,12.361792
Via Sandro Gallo ,54b,,45.410219,12.366272
Via Sandro Gallo ,"13",,45.415105,12.366877
Via Sandro Gallo ,134a,,45.398712,12.358717
Via Sandro Gallo ,"50",,45.411065,12.366596
Via Sandro Gallo ,"115",,45.406477,12.364865
Via Sandro Gallo ,161h,,45.400802,12.360791
Via Sandro Gallo ,183l,,45.395287,12.357437
Via Sandro Gallo ,173n,,45.39705,12.358416
Via Sandro Gallo ,"133",,45.404145,12.363093
Via Sandro Gallo ,"159",,45.401309,12.360959
Via Sandro Gallo ,"167",,45.399469,12.35963
Via Sandro Gallo ,20c,,45.415374,12.366822
Via Sandro Gallo ,"176",,45.38987,12.351841
Via Sandro Gallo ,"243",,45.391536,12.353389
Via Sandro Gallo ,48a,,45.411141,12.366626
Via Sandro Gallo ,149a,,45.402609,12.361926
Via Sandro Gallo ,"141",,45.403577,12.362737
Via Sandro Gallo ,"98",,45.402793,12.361852
Via Sandro Gallo ,57e,,45.410741,12.366679
Via Sandro Gallo ,51a,,45.411569,12.366986
Via Sandro Gallo ,53b,,45.411372,12.366908
Via Sandro Gallo ,124a,,45.400292,12.359881
Via Sandro Gallo ,119d,,45.406236,12.364691
Via Sandro Gallo ,126c,,45.400061,12.359699
Via Ascalona ,"6",,45.415781,12.371143
Via Ascalona ,"2",,45.415955,12.37125
Via Ascalona ,"4",,45.415836,12.371177
Via Andrea Morosini ,"2",,45.401516,12.36049
Via Andrea Morosini ,"3",,45.401596,12.360166
Via Andrea Morosini ,"5",,45.401714,12.359879
Via Andrea Morosini ,"10",,45.40191,12.359537
Via Andrea Morosini ,3a,,45.401628,12.360087
Via Andrea Morosini ,"1",,45.401476,12.360457
Via Andrea Morosini ,"7",,45.401806,12.359656
Via Andrea Morosini ,"6",,45.401738,12.359951
Via Andrea Morosini ,4a,,45.401624,12.360229
Via Andrea Morosini ,"4",,45.401562,12.360377
Via Andrea Morosini ,"8",,45.401835,12.359718
Via Andrea Morosini ,"9",,45.40188,12.359476
Via Francesco Cavalli ,"5",,45.400528,12.359398
Via Francesco Cavalli ,"7",,45.400609,12.359044
Via Francesco Cavalli ,"13",,45.400863,12.358788
Via Francesco Cavalli ,"19",,45.401075,12.358636
Via Francesco Cavalli ,"15",,45.400921,12.358744
Via Francesco Cavalli ,"16",,45.401073,12.358778
Via Francesco Cavalli ,"8",,45.400802,12.359037
Via Francesco Cavalli ,"9",,45.400734,12.358916
Via Francesco Cavalli ,"12",,45.400958,12.358856
Via Francesco Cavalli ,7a,,45.400628,12.35903
Via Francesco Cavalli ,"6",,45.400622,12.359306
Via Francesco Cavalli ,"14",,45.401016,12.358811
Via Francesco Cavalli ,"10",,45.400858,12.358976
Via Francesco Cavalli ,"17",,45.400989,12.358695
Via Francesco Cavalli ,"2",,45.400588,12.359832
Via Lepanto ,24b,,45.413247,12.369984
Via Lepanto ,12b,,45.414535,12.37009
Via Lepanto ,8h,,45.415426,12.370178
Via Lepanto ,"43",,45.409602,12.369135
Via Lepanto ,24d,,45.413114,12.369912
Via Lepanto ,1b,,45.416265,12.370428
Via Lepanto ,"13",,45.414477,12.370086
Via Lepanto ,37a,,45.410277,12.369745
Via Lepanto ,19b,,45.413748,12.370045
Via Lepanto ,11d,,45.415031,12.370103
Via Lepanto ,36b,,45.410782,12.368869
Via Lepanto ,25g,,45.412599,12.369608
Via Lepanto ,"21",,45.413479,12.370027
Via Lepanto ,"16",,45.414018,12.370058
Via Lepanto ,"10",,45.415223,12.370122
Via Lepanto ,"17",,45.414006,12.370057
Via Lepanto ,"33",,45.41181,12.368393
Via Lepanto ,10b,,45.415338,12.370153
Via Lepanto ,19a,,45.413773,12.370047
Via Lepanto ,"14",,45.414456,12.370084
Via Lepanto ,29b,,45.412191,12.368874
Via Lepanto ,"32",,45.412069,12.368607
Via Sandro Gallo ,5a,,45.416174,12.367755
Via Sandro Gallo ,"195",,45.394012,12.355319
Via Sandro Gallo ,"108",,45.401664,12.361007
Via Sandro Gallo ,"105",,45.406982,12.365185
Via Sandro Gallo ,121b,,45.405992,12.364503
Via Sandro Gallo ,173f,,45.39783,12.358281
Via Sandro Gallo ,183n,,45.394904,12.357177
Via Sandro Gallo ,"227",,45.391953,12.353695
Via Sandro Gallo ,145b,,45.403001,12.362228
Via Sandro Gallo ,"91",,45.407639,12.365441
Via Sandro Gallo ,47a,,45.411961,12.367125
Via Sandro Gallo ,"143",,45.403389,12.362591
Via Sandro Gallo ,142a,,45.393344,12.354554
Via Sandro Gallo ,"179",,45.395715,12.356635
Via Sandro Gallo ,"84",,45.406116,12.364457
Via Sandro Gallo ,"73",,45.409349,12.36609
Via Sandro Gallo ,"131",,45.404544,12.363449
Via Sandro Gallo ,110a,,45.401555,12.360925
Via Sandro Gallo ,136b,,45.396743,12.357153
Via Sandro Gallo ,"193",,45.394309,12.355545
Via Sandro Gallo ,97b,,45.40727,12.365293
Via Sandro Gallo ,173i,,45.397677,12.358163
Via Sandro Gallo ,119b,,45.406298,12.364735
Via Sandro Gallo ,142d,,45.393283,12.354506
Via Sandro Gallo ,183i,,45.395481,12.357509
Via Sandro Gallo ,"22",,45.415022,12.366688
Via Sandro Gallo ,186a,,45.389309,12.351391
Via Sandro Gallo ,"4",,45.416444,12.367827
Via Sandro Gallo ,"182",,45.389505,12.351551
Via Sandro Gallo ,"180",,45.389585,12.351613
Via Sandro Gallo ,"163",,45.400263,12.360263
Via Sandro Gallo ,61a,,45.410704,12.36665
Via Sandro Gallo ,55c,,45.411219,12.366863
Via Sandro Gallo ,51d,,45.41145,12.366939
Via Sandro Gallo ,"48",,45.411284,12.366681
Via Sandro Gallo ,171g,,45.398605,12.358912
Via Sandro Gallo ,"209",,45.392987,12.354828
Via Sandro Gallo ,173h,,45.397726,12.358201
Via Sandro Gallo ,183j,,45.39541,12.357605
Via Sandro Gallo ,173e,,45.397873,12.358314
Via Sandro Gallo ,38a,,45.412787,12.367155
Via Sandro Gallo ,"132",,45.399301,12.359132
Via Sandro Gallo ,77b,,45.408814,12.365883
Via Sandro Gallo ,171h,,45.398566,12.358881
Via Sandro Gallo ,148a,,45.392936,12.354268
Via Sandro Gallo ,157c,,45.40188,12.36138
Via Sandro Gallo ,"156",,45.392535,12.35395
Via Sandro Gallo ,159g,,45.401203,12.360879
Via Sandro Gallo ,"219",,45.392449,12.354086
Via Sandro Gallo ,"31",,45.412828,12.367379
Via Sandro Gallo ,"186",,45.389328,12.35141
Via Sandro Gallo ,"83",,45.407814,12.365494
Via Sandro Gallo ,135b,,45.403973,12.362964
Via Jacopo Nani ,29a,,45.411244,12.370993
Via Jacopo Nani ,5b,,45.411733,12.369166
Via Jacopo Nani ,1c,,45.41186,12.368723
Via Jacopo Nani ,"3",,45.411844,12.368775
Via Jacopo Nani ,1b,,45.411878,12.368662
Via Jacopo Nani ,"7",,45.411703,12.36929
Via Jacopo Nani ,"24",,45.411278,12.370639
Via Jacopo Nani ,9b,,45.411677,12.369386
Via Jacopo Nani ,"14",,45.411579,12.369519
Via Jacopo Nani ,"23",,45.411499,12.370045
Via Jacopo Nani ,"28",,45.411031,12.371548
Via Jacopo Nani ,"11",,45.411634,12.369542
Via Jacopo Nani ,"12",,45.411623,12.369357
Via Jacopo Nani ,"10",,45.411659,12.369222
Via Jacopo Nani ,5a,,45.411762,12.36906
Via Jacopo Nani ,1a,,45.411894,12.368609
Via Jacopo Nani ,"22",,45.411304,12.370545
Via Jacopo Nani ,"16",,45.411479,12.369901
Via Jacopo Nani ,"18",,45.4114,12.370197
Via Jacopo Nani ,"20",,45.411386,12.370248
Via Jacopo Nani ,"27",,45.411361,12.370556
Via Jacopo Nani ,"1",,45.411915,12.36854
Via Jacopo Nani ,"8",,45.411705,12.369049
Via Jacopo Nani ,3b,,45.411824,12.368842
Via Jacopo Nani ,"26",,45.411172,12.371038
Via Jacopo Nani ,"15",,45.411573,12.36977
Via Jacopo Nani ,"21",,45.411532,12.369926
Via Jacopo Nani ,"4",,45.41182,12.368612
Via Jacopo Nani ,"5",,45.411778,12.369002
Via Jacopo Nani ,9a,,45.411693,12.369327
Via Jacopo Nani ,9d,,45.411651,12.369481
Via Jacopo Nani ,3a,,45.411832,12.368814
Via Jacopo Nani ,9c,,45.411663,12.369436
Via Jacopo Nani ,"13",,45.411623,12.369586
Via Jacopo Nani ,25a,,45.411457,12.3702
Via Jacopo Nani ,"6",,45.411735,12.368936
Via Jacopo Nani ,14a,,45.41154,12.369658
Via Jacopo Nani ,"25",,45.411488,12.370087
Via Jacopo Nani ,"35",,45.411016,12.371691
Via Antonio Lotti ,"1",,45.399515,12.359098
Via Antonio Lotti ,"3",,45.399581,12.358929
Via Antonio Lotti ,4a,,45.399799,12.358648
Via Antonio Lotti ,"13",,45.39997,12.357928
Via Antonio Lotti ,"6",,45.39997,12.35821
Via Antonio Lotti ,"9",,45.399847,12.358248
Via Antonio Lotti ,"11",,45.399912,12.358078
Via Antonio Lotti ,"4",,45.399778,12.358704
Via Antonio Lotti ,"8",,45.400013,12.358095
Via Antonio Lotti ,"2",,45.399717,12.358865
Via Sandro Gallo ,"158",,45.392369,12.353819
Via Sandro Gallo ,159b,,45.401456,12.361072
Via Sandro Gallo ,171d,,45.39875,12.359025
Via Sandro Gallo ,"65",,45.410168,12.366407
Via Sandro Gallo ,"119",,45.406221,12.364682
Via Sandro Gallo ,"81",,45.408281,12.365659
Via Sandro Gallo ,20e,,45.415129,12.366659
Via Sandro Gallo ,161c,,45.401069,12.360776
Via Sandro Gallo ,153c,,45.402375,12.361748
Via Sandro Gallo ,155e,,45.402031,12.361494
Via Sandro Gallo ,55b,,45.411077,12.366805
Via Sandro Gallo ,161f,,45.400834,12.360704
Via Sandro Gallo ,"144",,45.393097,12.354396
Via Sandro Gallo ,173l,,45.397064,12.358384
Via Sandro Gallo ,54a,,45.410363,12.366329
Via Sandro Gallo ,183v,,45.395037,12.356601
Via Sandro Gallo ,73b,,45.408936,12.365931
Via Sandro Gallo ,84b,,45.406165,12.364495
Via Sandro Gallo ,159e,,45.401263,12.360924
Via Sandro Gallo ,"178",,45.389704,12.351704
Via Sandro Gallo ,172c,,45.390231,12.352124
Via Sandro Gallo ,"54",,45.410387,12.366338
Via Sandro Gallo ,82d,,45.406262,12.364566
Via Sandro Gallo ,161i,,45.400745,12.360817
Via Sandro Gallo ,53c,,45.411306,12.366882
Via Sandro Gallo ,"185",,45.395245,12.356272
Via Sandro Gallo ,"154",,45.392654,12.354044
Via Sandro Gallo ,"95",,45.407446,12.365356
Via Sandro Gallo ,14a,,45.415735,12.367176
Via Sandro Gallo ,159a,,45.401482,12.361092
Via Sandro Gallo ,94a,,45.403502,12.362309
Via Sandro Gallo ,145a,,45.403015,12.362238
Via Sandro Gallo ,"60",,45.409791,12.366104
Via Sandro Gallo ,"241",,45.391818,12.353611
Via Sandro Gallo ,20a,,45.415339,12.366834
Via Sandro Gallo ,74a,,45.407211,12.36513
Via Sandro Gallo ,"142",,45.393352,12.35456
Via Sandro Gallo ,183r,,45.394731,12.3568
Via Sandro Gallo ,"145",,45.402966,12.362201
